LAMMPS data file via write_data, version 29 Sep 2021, timestep = 2075

864 atoms
1 atom types

0 34.7786 xlo xhi
0 34.7786 ylo yhi
0 34.7786 zlo zhi

Masses

1 39.95

Pair Coeffs # lj/cut

1 0.238465 3.4

Atoms # atomic

86 1 9.793625262733343 4.173021462817829 4.714401135566421 0 0 0
299 1 7.60816046011058 0.5129584663718522 4.245694622675505 0 0 1
169 1 11.41874008826012 0.7719466314635192 4.590704533787841 0 0 0
435 1 11.951169186584249 0.6814445111275348 0.7404960189768186 0 0 1
176 1 14.339965556689043 3.091641272383595 2.3931555909248314 0 0 0
196 1 17.746867242139267 3.7276788494216313 4.529473034717775 0 0 0
599 1 17.836539846333462 2.1737376099839 1.2017009815796085 0 1 0
54 1 18.542579544811403 0.06480662023482903 4.289943329755637 0 0 0
22 1 23.955607364437707 1.406930548652179 1.3012280659462907 0 0 0
63 1 21.195332011419957 2.6342260406098026 3.4404592356685804 0 0 0
80 1 24.5003084007353 1.5403508506709183 4.954948840411902 0 0 0
215 1 25.146639574619623 4.550805611832809 2.8307999914036532 0 0 0
189 1 27.63182142510558 1.8971123742628713 3.1531748145638683 0 0 0
192 1 33.11872717563466 1.545739359393499 4.210852020793113 0 0 0
293 1 29.947557673780185 0.5250779276986564 0.6758046642637728 0 0 1
51 1 3.245640429738914 9.699931086871695 4.725999461557165 1 0 0
403 1 7.2091243730819805 9.945865179385528 4.261194330278945 0 0 1
442 1 12.34122810576125 6.383746771876912 2.85151367668541 0 0 1
242 1 14.220338251216827 9.05799469302036 0.900892596637489 0 0 1
1 1 16.09064586545572 6.379471295027231 2.4520351609149653 0 0 0
212 1 18.53322466357695 7.3251640063370305 5.1092415035325365 0 0 0
56 1 19.595394767381805 5.647197320391574 1.857395661519827 0 0 0
177 1 22.278198540210738 6.24160857134939 4.4375522357293615 0 0 0
406 1 22.921367413538267 6.677967140864594 0.8178426940409587 0 0 1
84 1 20.715403043772795 9.152768137140349 2.8230736594932715 0 0 0
160 1 25.883046934945057 7.642759266922414 4.8141049424467 0 0 0
257 1 26.561188693556904 7.3384426551996 0.8367063513480019 0 0 1
68 1 28.780449205097238 5.686285269212322 3.6349411144851387 0 0 0
159 1 3.1957166671709745 13.8751686180494 2.2331502562621384 0 0 0
372 1 6.937414298676643 14.51099012204221 2.3543070220588307 0 0 1
14 1 11.037974491536756 9.921368820653246 3.7068212193206636 0 0 0
119 1 10.972379474554927 14.388950052626768 2.363781655228446 0 0 0
267 1 14.054154757727124 12.094490990642763 3.041558935387832 0 0 1
73 1 17.198266322352737 10.271846516536957 3.163363679358175 0 0 0
37 1 18.2040111332554 13.98702221927998 4.001274699938975 0 0 0
287 1 19.6069036034362 12.17043135398183 1.0875256379040759 0 0 1
440 1 23.167431303008595 13.140808834903511 0.5029864323978636 0 0 1
202 1 21.829584933600195 12.647592954929168 3.949372432662413 0 0 0
88 1 24.242255010244744 9.998250270145054 2.446710616767999 0 0 0
303 1 34.257389697290854 13.390924094673387 2.065974812875314 0 0 1
4 1 2.121461677771966 17.350435729745996 1.958255297735012 0 0 0
207 1 4.860671622398841 16.6085984790185 4.5559580536147966 0 0 0
16 1 5.860369468440561 18.117169960508928 1.141648700683316 0 0 0
206 1 9.089207472593593 17.596489171396808 3.0901895170682367 0 0 0
269 1 14.510503329605005 15.289985334819828 1.4051334049726856 0 0 1
200 1 14.9674228422267 15.213012120855403 5.16528114114526 0 0 0
99 1 13.216840713178676 18.161335450422218 3.802017380142951 0 0 0
731 1 11.898797031155643 17.747750753241696 0.47608861783806083 0 0 1
555 1 20.008878016410158 19.23309088021546 4.072665188344799 0 0 0
163 1 16.88671093763057 17.67699258826554 2.8237560743258934 0 0 0
740 1 19.26600775876735 18.974219337343246 0.2587674683109542 0 0 1
280 1 21.033862144934375 16.033229283113354 2.239527534620504 0 0 1
90 1 23.63537606998356 18.114244192460234 4.955617233432122 0 0 0
672 1 22.705556993489935 20.200900041969106 1.7448820138482048 0 0 1
151 1 34.5044459045353 16.06353075649692 4.577001528942501 0 0 0
355 1 30.869790416325884 16.729181989346188 4.529053664189092 0 0 1
824 1 33.20662059684473 17.07244821578081 1.2619343983879687 0 0 1
553 1 34.408471566521584 19.754229489925432 3.6244825969559424 0 0 0
633 1 3.81955841349425 23.451260048907535 1.9636046579745443 0 0 0
639 1 3.8050232218204267 20.147786205591213 3.478931304084537 0 0 0
736 1 1.5576961732128276 20.811906500949274 0.6449081518103442 0 0 1
512 1 7.122765987389033 21.529434199150213 2.1663196284240596 0 0 0
616 1 11.234458697800056 24.61878460581449 2.7366405790616866 0 0 0
481 1 10.925449943732454 20.889130040130535 2.4673509195361008 0 0 0
581 1 14.504354739818181 20.512543326918472 1.460871083744647 0 0 0
449 1 14.996379935828989 23.772029934247648 3.108160156592852 0 0 0
761 1 17.97201551137728 21.78250586427391 2.2677874767041053 0 0 1
462 1 21.196641098228138 23.34967567907334 2.842778717766737 0 0 0
559 1 25.060062031977488 23.5751876715664 3.464270955760703 0 0 0
469 1 28.37190690028251 24.515216743225608 1.8286328141422066 0 0 0
614 1 0.15460978308952636 23.49246178594806 2.715233415319018 0 0 0
503 1 31.45881537721121 22.052615159946104 2.1981316981960255 0 0 0
569 1 2.6021311282454036 25.477111218835507 4.793536881020898 0 0 0
856 1 0.6844710071101918 27.234832819145495 2.2055211945818467 0 0 1
560 1 3.461086168993493 29.076204623568156 4.3705480753285855 0 0 0
525 1 4.430456988200102 27.092367465320624 1.5516583529372214 0 0 0
483 1 7.386552825420659 25.15265152910585 2.9290654656589163 0 0 0
64 1 7.311553717873578 28.81700762856855 3.757041819461062 0 -1 0
451 1 7.935932112080665 27.757059169984984 0.30137017757527446 0 0 0
730 1 10.97596381511691 28.481969148487845 2.6798057500488577 0 0 1
651 1 14.324508898008286 27.092837828000942 1.2690201836965886 0 0 0
544 1 14.698387683676458 29.843388095062867 3.7411176341430927 0 0 0
473 1 18.28374383707946 25.2476052157542 3.9670191662430248 0 0 0
703 1 17.129191647475164 24.91078986447528 0.3039690775670668 0 0 1
448 1 18.119926129880067 28.224637872441473 1.7650322903402222 0 0 0
540 1 21.78873765293175 26.847916817590388 2.463532947273133 0 0 0
563 1 23.71888264941447 29.04618027349432 4.841968841598158 0 0 0
631 1 25.566144453381913 27.099942518800503 2.1879385670349825 0 0 0
570 1 29.04904453196621 28.091147104917574 1.1828455411311376 0 0 0
796 1 32.09096461258417 25.725691324510798 1.7202286687063155 0 0 1
523 1 29.960862842296166 26.65074993942155 4.531599099559663 0 0 0
655 1 32.56356765727053 29.45565154952188 1.2343604943555362 0 0 0
585 1 1.1541190889793054 31.19020258980164 2.3973248200289397 0 0 0
797 1 5.718182244506353 32.09509800498408 3.520618287548138 0 0 1
10 1 9.552181269541201 32.00902184818423 4.7376485478153105 0 -1 0
416 1 8.727397028537906 31.287585415891012 1.1883353946066295 0 -1 1
458 1 5.283822256447556 30.478571135405865 0.20077865603463776 0 0 0
74 1 12.222831120667363 32.0332948980727 2.1357500987917812 0 -1 0
547 1 17.946791783406876 31.77028327877445 2.516598178073194 0 0 0
114 1 15.155041016887132 34.179078727657185 2.4293955369029603 0 -1 0
788 1 15.283637988908545 30.598959225687032 0.17897642853941212 0 0 1
732 1 20.462285725304042 34.36247710950469 0.981404538955849 0 0 1
716 1 21.36866710958183 30.437613904441886 2.2427692689558913 0 0 1
776 1 22.967406907808087 33.44095206582172 3.425136532223789 0 0 1
659 1 25.073773435605577 30.78820621651945 1.9015073998526184 0 0 0
621 1 26.64604286064934 33.271561662237836 4.0260074383354905 0 0 0
522 1 27.50911537454092 29.57326518141835 4.377789091661187 0 0 0
681 1 26.456792777416034 33.83520071601339 0.19701827012967346 0 0 1
610 1 29.185714617010138 31.721368452365752 1.6141111968703497 0 0 0
147 1 30.153349739280866 34.09208610394179 4.425546495013289 0 -1 0
504 1 31.116264384789304 30.366064341624053 4.572202126168137 0 0 0
615 1 32.717861212953345 33.07290932666383 1.9779891778426881 0 0 0
105 1 4.670603778659677 0.887593908390787 7.709576620620973 0 0 0
140 1 1.037217069780804 0.23823181444590033 8.08991771128191 1 0 0
81 1 4.6722823478882995 3.9928826858889686 9.642543537750486 0 0 0
156 1 6.394001303613208 3.721291497144657 6.239919004461234 0 0 0
209 1 8.77829919604261 1.1608595834178055 7.639821399686553 0 0 0
164 1 8.343908387925538 4.259413573873013 9.55395782866454 0 0 0
53 1 11.522955718060192 3.9343515920681478 7.919555969990883 0 0 0
40 1 12.33087789838191 0.43850683330611206 8.332778559731482 0 0 0
66 1 15.0360211541501 1.2230118973568793 5.570515716686441 0 0 0
194 1 18.109679128282263 1.6644843221958645 7.546534536645076 0 0 0
97 1 14.927382537367635 2.89112247380598 8.813718196800677 0 0 0
111 1 20.83899442411266 4.182634547742098 7.02106725943233 0 0 0
461 1 21.481626563415478 0.49530906644966455 6.604763326481755 0 1 0
488 1 24.02419498214011 2.6004970566805707 8.407627555966677 0 1 0
530 1 20.74934422695517 2.0062295045930063 9.967315027773491 0 1 0
205 1 26.56821119567825 4.223383259503287 6.288160232857056 0 0 0
136 1 27.315386820496595 0.610104844782554 7.19962471906785 0 0 0
50 1 29.49731432722983 2.909769930189092 9.398310569487915 0 0 0
59 1 30.01221575383484 2.9010089746896077 5.76048670428986 0 0 0
141 1 33.147249072364374 3.0743896063482303 7.67043612720505 0 0 0
161 1 3.9930757695388746 6.722253433908521 7.126218372930924 0 0 0
62 1 1.8663722227437904 9.769273484125403 8.195966322170563 0 0 0
100 1 7.833778459702662 7.015464423793536 6.772860388435741 0 0 0
49 1 5.641250253103931 10.031426437679185 7.605855747717271 0 0 0
120 1 11.448803253678221 7.266650612975744 6.335737534626484 0 0 0
204 1 14.383373881152265 4.930036594761664 5.621765549074071 0 0 0
126 1 13.062379678123005 10.013975932458083 8.74719270317426 0 0 0
131 1 14.538193813819998 8.682073519698733 5.097366300189821 0 0 0
211 1 10.263886852358553 7.5356404365802705 9.826451381093632 0 0 0
78 1 13.980979150406304 6.511881687387048 8.918900910609144 0 0 0
130 1 17.390537466372052 5.307183717594544 7.891549944978113 0 0 0
155 1 16.80812082903698 8.864990246581971 8.180912574639995 0 0 0
71 1 20.46471887020164 7.657129978414689 8.31623127568997 0 0 0
144 1 23.965257460850573 6.51055514562219 7.746620177392226 0 0 0
121 1 22.84598284990537 9.589617337350301 5.951773446802741 0 0 0
216 1 29.278286578741966 6.210711841058019 7.640438227755531 0 0 0
48 1 26.75834406750123 8.925362723971606 8.427963350646607 0 0 0
149 1 29.3221156700841 9.169305201339862 5.343928318116803 0 0 0
181 1 0.18392500344390733 6.476915950943945 7.82437689752884 0 0 0
182 1 32.15465458321086 6.147975577705008 5.416265015667345 0 0 0
143 1 31.71922396818174 8.961177793287957 8.154028947255917 0 0 0
47 1 34.115142841979385 9.599712840836874 5.41795160378296 0 0 0
122 1 1.272881960415476 12.845926858905099 5.44587309019988 1 0 0
166 1 3.208626838735893 13.163280578406097 8.590704974599129 0 0 0
42 1 5.0458636782567865 12.961075466130687 5.2961936729413726 0 0 0
128 1 6.809519909031803 13.377983557468164 8.446641402747622 0 0 0
95 1 8.787752292515783 13.221690094587801 5.2571905484212325 0 0 0
91 1 9.500274286692875 10.262907722838586 7.271595187238851 0 0 0
158 1 12.277875177804756 12.382147570247854 6.156835475435015 0 0 0
43 1 13.848354854853357 14.601286576322794 8.751612848375974 0 0 0
77 1 10.34464318256266 13.442867833336578 9.193240628080728 0 0 0
27 1 15.85058094611725 11.886577743010964 6.361200279244698 0 0 0
32 1 19.36775660790973 10.822464269077607 6.113653554817663 0 0 0
116 1 18.315346390760357 14.030089347708396 7.973510923802025 0 0 0
8 1 16.023749757499623 11.921771437771383 10.110815067495492 0 0 0
72 1 19.550135498687965 10.88351783991203 9.854604853738198 0 0 0
83 1 22.07171973338484 12.903539322916348 7.58407275799203 0 0 0
142 1 24.646470825290226 14.611994977233874 5.4206018994346366 0 0 0
167 1 23.28679750841548 10.058549705871327 9.60243562051959 0 0 0
199 1 26.16528020620252 11.298656079432654 5.671505458311763 0 0 0
3 1 29.28559312058193 12.011793913057554 8.022471474498623 0 0 0
61 1 25.584248734564568 13.180552169589365 8.957888126561924 0 0 0
2 1 32.043034993045005 12.987038239751854 5.144223980042274 0 0 0
193 1 33.745038944500436 12.174558864471463 8.293010900914721 -1 0 0
133 1 0.4891265682506633 15.66945435824653 8.117239342603947 1 0 0
492 1 4.59064912892103 16.643650209989527 8.494857893698782 0 0 0
214 1 2.095711709492169 18.37132786696501 6.189107377430762 0 0 0
612 1 7.948435227171428 16.500233919102076 6.833958104662143 0 0 0
477 1 6.89696795538753 19.637476123834034 5.3418831432506755 0 0 0
28 1 11.363664256757271 15.795419293133786 5.763630489053396 0 0 0
6 1 10.954957503031448 17.117381732570983 9.07659200131502 0 0 0
597 1 10.532353694409005 19.365174955890915 6.058523799335911 0 0 0
135 1 14.020819275910046 18.058920986212886 7.357082451354308 0 0 0
179 1 16.664536247917088 16.88329865491902 9.93463109374885 0 0 0
